state,district,category,type,date,crimes
Selangor,All,property,theft_other,1/1/2020,3753
Selangor,All,property,theft_other,1/1/2021,4420
Selangor,All,property,theft_other,1/1/2022,3536
Selangor,All,property,theft_other,1/1/2023,3793
Selangor,All,property,theft_vehicle_lorry,1/1/2016,1140
Selangor,All,property,theft_vehicle_lorry,1/1/2017,844
Selangor,All,property,theft_vehicle_lorry,1/1/2018,654
Selangor,All,property,theft_vehicle_lorry,1/1/2019,595
Selangor,All,property,theft_vehicle_lorry,1/1/2020,374
Selangor,All,property,theft_vehicle_lorry,1/1/2021,302
Selangor,All,property,theft_vehicle_lorry,1/1/2022,334
Selangor,All,property,theft_vehicle_lorry,1/1/2023,350
Selangor,All,property,theft_vehicle_motorcar,1/1/2016,3309
Selangor,All,property,theft_vehicle_motorcar,1/1/2017,2586
Selangor,All,property,theft_vehicle_motorcar,1/1/2018,2358
Selangor,All,property,theft_vehicle_motorcar,1/1/2019,2204
Selangor,All,property,theft_vehicle_motorcar,1/1/2020,1544
Selangor,All,property,theft_vehicle_motorcar,1/1/2021,973
Selangor,All,property,theft_vehicle_motorcar,1/1/2022,1051
Selangor,All,property,theft_vehicle_motorcar,1/1/2023,1032
Selangor,All,property,theft_vehicle_motorcycle,1/1/2016,8890
Selangor,All,property,theft_vehicle_motorcycle,1/1/2017,7945
Selangor,All,property,theft_vehicle_motorcycle,1/1/2018,6510
Selangor,All,property,theft_vehicle_motorcycle,1/1/2019,5503
Selangor,All,property,theft_vehicle_motorcycle,1/1/2020,4337
Selangor,All,property,theft_vehicle_motorcycle,1/1/2021,2606
Selangor,All,property,theft_vehicle_motorcycle,1/1/2022,2869
Selangor,All,property,theft_vehicle_motorcycle,1/1/2023,2898
Selangor,Ampang Jaya,assault,all,1/1/2016,555
Selangor,Ampang Jaya,assault,all,1/1/2017,707
Selangor,Ampang Jaya,assault,all,1/1/2018,571
Selangor,Ampang Jaya,assault,all,1/1/2019,495
Selangor,Ampang Jaya,assault,all,1/1/2020,486
Selangor,Ampang Jaya,assault,all,1/1/2021,261
Selangor,Ampang Jaya,assault,all,1/1/2022,205
Selangor,Ampang Jaya,assault,all,1/1/2023,219
Selangor,Ampang Jaya,assault,causing_injury,1/1/2016,66
Selangor,Ampang Jaya,assault,causing_injury,1/1/2017,86
Selangor,Ampang Jaya,assault,causing_injury,1/1/2018,96
Selangor,Ampang Jaya,assault,causing_injury,1/1/2019,47
Selangor,Ampang Jaya,assault,causing_injury,1/1/2020,76
Selangor,Ampang Jaya,assault,causing_injury,1/1/2021,70
Selangor,Ampang Jaya,assault,causing_injury,1/1/2022,61
Selangor,Ampang Jaya,assault,causing_injury,1/1/2023,69
Selangor,Ampang Jaya,assault,murder,1/1/2016,5
Selangor,Ampang Jaya,assault,murder,1/1/2017,4
Selangor,Ampang Jaya,assault,murder,1/1/2018,5
Selangor,Ampang Jaya,assault,murder,1/1/2019,5
Selangor,Ampang Jaya,assault,murder,1/1/2020,3
Selangor,Ampang Jaya,assault,murder,1/1/2021,3
Selangor,Ampang Jaya,assault,murder,1/1/2022,5
Selangor,Ampang Jaya,assault,murder,1/1/2023,1
Selangor,Ampang Jaya,assault,rape,1/1/2016,30
Selangor,Ampang Jaya,assault,rape,1/1/2017,36
Selangor,Ampang Jaya,assault,rape,1/1/2018,26
Selangor,Ampang Jaya,assault,rape,1/1/2019,23
Selangor,Ampang Jaya,assault,rape,1/1/2020,28
Selangor,Ampang Jaya,assault,rape,1/1/2021,18
Selangor,Ampang Jaya,assault,rape,1/1/2022,32
Selangor,Ampang Jaya,assault,rape,1/1/2023,33
Selangor,Ampang Jaya,assault,robbery_gang_armed,1/1/2016,0
Selangor,Ampang Jaya,assault,robbery_gang_armed,1/1/2017,0
Selangor,Ampang Jaya,assault,robbery_gang_armed,1/1/2018,0
Selangor,Ampang Jaya,assault,robbery_gang_armed,1/1/2019,0
Selangor,Ampang Jaya,assault,robbery_gang_armed,1/1/2020,0
Selangor,Ampang Jaya,assault,robbery_gang_armed,1/1/2021,0
Selangor,Ampang Jaya,assault,robbery_gang_armed,1/1/2022,0
Selangor,Ampang Jaya,assault,robbery_gang_armed,1/1/2023,0
Selangor,Ampang Jaya,assault,robbery_gang_unarmed,1/1/2016,380
Selangor,Ampang Jaya,assault,robbery_gang_unarmed,1/1/2017,434
Selangor,Ampang Jaya,assault,robbery_gang_unarmed,1/1/2018,281
Selangor,Ampang Jaya,assault,robbery_gang_unarmed,1/1/2019,277
Selangor,Ampang Jaya,assault,robbery_gang_unarmed,1/1/2020,146
Selangor,Ampang Jaya,assault,robbery_gang_unarmed,1/1/2021,79
Selangor,Ampang Jaya,assault,robbery_gang_unarmed,1/1/2022,49
Selangor,Ampang Jaya,assault,robbery_gang_unarmed,1/1/2023,56
Selangor,Ampang Jaya,assault,robbery_solo_armed,1/1/2016,1
Selangor,Ampang Jaya,assault,robbery_solo_armed,1/1/2017,0
Selangor,Ampang Jaya,assault,robbery_solo_armed,1/1/2018,0
Selangor,Ampang Jaya,assault,robbery_solo_armed,1/1/2019,0
Selangor,Ampang Jaya,assault,robbery_solo_armed,1/1/2020,0
Selangor,Ampang Jaya,assault,robbery_solo_armed,1/1/2021,0
Selangor,Ampang Jaya,assault,robbery_solo_armed,1/1/2022,0
Selangor,Ampang Jaya,assault,robbery_solo_armed,1/1/2023,0
Selangor,Ampang Jaya,assault,robbery_solo_unarmed,1/1/2016,73
Selangor,Ampang Jaya,assault,robbery_solo_unarmed,1/1/2017,147
Selangor,Ampang Jaya,assault,robbery_solo_unarmed,1/1/2018,163
Selangor,Ampang Jaya,assault,robbery_solo_unarmed,1/1/2019,143
Selangor,Ampang Jaya,assault,robbery_solo_unarmed,1/1/2020,233
Selangor,Ampang Jaya,assault,robbery_solo_unarmed,1/1/2021,91
Selangor,Ampang Jaya,assault,robbery_solo_unarmed,1/1/2022,58
Selangor,Ampang Jaya,assault,robbery_solo_unarmed,1/1/2023,60
Selangor,Ampang Jaya,property,all,1/1/2016,2549
Selangor,Ampang Jaya,property,all,1/1/2017,1960
Selangor,Ampang Jaya,property,all,1/1/2018,1828
Selangor,Ampang Jaya,property,all,1/1/2019,1668
Selangor,Ampang Jaya,property,all,1/1/2020,1413
Selangor,Ampang Jaya,property,all,1/1/2021,1034
Selangor,Ampang Jaya,property,all,1/1/2022,787
Selangor,Ampang Jaya,property,all,1/1/2023,955
Selangor,Ampang Jaya,property,break_in,1/1/2016,600
Selangor,Ampang Jaya,property,break_in,1/1/2017,390
Selangor,Ampang Jaya,property,break_in,1/1/2018,426
Selangor,Ampang Jaya,property,break_in,1/1/2019,423
Selangor,Ampang Jaya,property,break_in,1/1/2020,300
Selangor,Ampang Jaya,property,break_in,1/1/2021,192
Selangor,Ampang Jaya,property,break_in,1/1/2022,159
Selangor,Ampang Jaya,property,break_in,1/1/2023,223
Selangor,Ampang Jaya,property,theft_other,1/1/2016,774
Selangor,Ampang Jaya,property,theft_other,1/1/2017,421
Selangor,Ampang Jaya,property,theft_other,1/1/2018,406
Selangor,Ampang Jaya,property,theft_other,1/1/2019,386
Selangor,Ampang Jaya,property,theft_other,1/1/2020,484
Selangor,Ampang Jaya,property,theft_other,1/1/2021,461
Selangor,Ampang Jaya,property,theft_other,1/1/2022,322
Selangor,Ampang Jaya,property,theft_other,1/1/2023,401
Selangor,Ampang Jaya,property,theft_vehicle_lorry,1/1/2016,82
Selangor,Ampang Jaya,property,theft_vehicle_lorry,1/1/2017,58
Selangor,Ampang Jaya,property,theft_vehicle_lorry,1/1/2018,53
Selangor,Ampang Jaya,property,theft_vehicle_lorry,1/1/2019,58
Selangor,Ampang Jaya,property,theft_vehicle_lorry,1/1/2020,27
Selangor,Ampang Jaya,property,theft_vehicle_lorry,1/1/2021,15
Selangor,Ampang Jaya,property,theft_vehicle_lorry,1/1/2022,22
Selangor,Ampang Jaya,property,theft_vehicle_lorry,1/1/2023,22
Selangor,Ampang Jaya,property,theft_vehicle_motorcar,1/1/2016,313
Selangor,Ampang Jaya,property,theft_vehicle_motorcar,1/1/2017,274
Selangor,Ampang Jaya,property,theft_vehicle_motorcar,1/1/2018,234
Selangor,Ampang Jaya,property,theft_vehicle_motorcar,1/1/2019,249
Selangor,Ampang Jaya,property,theft_vehicle_motorcar,1/1/2020,171
Selangor,Ampang Jaya,property,theft_vehicle_motorcar,1/1/2021,126
Selangor,Ampang Jaya,property,theft_vehicle_motorcar,1/1/2022,80
Selangor,Ampang Jaya,property,theft_vehicle_motorcar,1/1/2023,81
Selangor,Ampang Jaya,property,theft_vehicle_motorcycle,1/1/2016,780
Selangor,Ampang Jaya,property,theft_vehicle_motorcycle,1/1/2017,817
Selangor,Ampang Jaya,property,theft_vehicle_motorcycle,1/1/2018,709
Selangor,Ampang Jaya,property,theft_vehicle_motorcycle,1/1/2019,552
Selangor,Ampang Jaya,property,theft_vehicle_motorcycle,1/1/2020,431
Selangor,Ampang Jaya,property,theft_vehicle_motorcycle,1/1/2021,240
Selangor,Ampang Jaya,property,theft_vehicle_motorcycle,1/1/2022,204
Selangor,Ampang Jaya,property,theft_vehicle_motorcycle,1/1/2023,228
Selangor,Gombak,assault,all,1/1/2016,854
Selangor,Gombak,assault,all,1/1/2017,838
Selangor,Gombak,assault,all,1/1/2018,563
Selangor,Gombak,assault,all,1/1/2019,557
Selangor,Gombak,assault,all,1/1/2020,504
Selangor,Gombak,assault,all,1/1/2021,451
Selangor,Gombak,assault,all,1/1/2022,335
Selangor,Gombak,assault,all,1/1/2023,370
Selangor,Gombak,assault,causing_injury,1/1/2016,141
Selangor,Gombak,assault,causing_injury,1/1/2017,114
Selangor,Gombak,assault,causing_injury,1/1/2018,80
Selangor,Gombak,assault,causing_injury,1/1/2019,117
Selangor,Gombak,assault,causing_injury,1/1/2020,139
Selangor,Gombak,assault,causing_injury,1/1/2021,99
Selangor,Gombak,assault,causing_injury,1/1/2022,106
Selangor,Gombak,assault,causing_injury,1/1/2023,145
Selangor,Gombak,assault,murder,1/1/2016,11
Selangor,Gombak,assault,murder,1/1/2017,11
Selangor,Gombak,assault,murder,1/1/2018,7
Selangor,Gombak,assault,murder,1/1/2019,11
Selangor,Gombak,assault,murder,1/1/2020,2
Selangor,Gombak,assault,murder,1/1/2021,7
Selangor,Gombak,assault,murder,1/1/2022,4
Selangor,Gombak,assault,murder,1/1/2023,5
Selangor,Gombak,assault,rape,1/1/2016,39
Selangor,Gombak,assault,rape,1/1/2017,41
Selangor,Gombak,assault,rape,1/1/2018,37
Selangor,Gombak,assault,rape,1/1/2019,29
Selangor,Gombak,assault,rape,1/1/2020,27
Selangor,Gombak,assault,rape,1/1/2021,26
Selangor,Gombak,assault,rape,1/1/2022,26
Selangor,Gombak,assault,rape,1/1/2023,36
Selangor,Gombak,assault,robbery_gang_armed,1/1/2016,0
Selangor,Gombak,assault,robbery_gang_armed,1/1/2017,2
Selangor,Gombak,assault,robbery_gang_armed,1/1/2018,1
Selangor,Gombak,assault,robbery_gang_armed,1/1/2019,1
Selangor,Gombak,assault,robbery_gang_armed,1/1/2020,1
Selangor,Gombak,assault,robbery_gang_armed,1/1/2021,0
Selangor,Gombak,assault,robbery_gang_armed,1/1/2022,0
Selangor,Gombak,assault,robbery_gang_armed,1/1/2023,1
Selangor,Gombak,assault,robbery_gang_unarmed,1/1/2016,511
Selangor,Gombak,assault,robbery_gang_unarmed,1/1/2017,524
Selangor,Gombak,assault,robbery_gang_unarmed,1/1/2018,306
Selangor,Gombak,assault,robbery_gang_unarmed,1/1/2019,259
Selangor,Gombak,assault,robbery_gang_unarmed,1/1/2020,150
Selangor,Gombak,assault,robbery_gang_unarmed,1/1/2021,173
Selangor,Gombak,assault,robbery_gang_unarmed,1/1/2022,101
Selangor,Gombak,assault,robbery_gang_unarmed,1/1/2023,106
Selangor,Gombak,assault,robbery_solo_armed,1/1/2016,0
Selangor,Gombak,assault,robbery_solo_armed,1/1/2017,0
Selangor,Gombak,assault,robbery_solo_armed,1/1/2018,0
Selangor,Gombak,assault,robbery_solo_armed,1/1/2019,0
Selangor,Gombak,assault,robbery_solo_armed,1/1/2020,0
Selangor,Gombak,assault,robbery_solo_armed,1/1/2021,0
Selangor,Gombak,assault,robbery_solo_armed,1/1/2022,0
Selangor,Gombak,assault,robbery_solo_armed,1/1/2023,0
Selangor,Gombak,assault,robbery_solo_unarmed,1/1/2016,152
Selangor,Gombak,assault,robbery_solo_unarmed,1/1/2017,146
Selangor,Gombak,assault,robbery_solo_unarmed,1/1/2018,132
Selangor,Gombak,assault,robbery_solo_unarmed,1/1/2019,140
Selangor,Gombak,assault,robbery_solo_unarmed,1/1/2020,185
Selangor,Gombak,assault,robbery_solo_unarmed,1/1/2021,146
Selangor,Gombak,assault,robbery_solo_unarmed,1/1/2022,98
Selangor,Gombak,assault,robbery_solo_unarmed,1/1/2023,77
Selangor,Gombak,property,all,1/1/2016,2862
Selangor,Gombak,property,all,1/1/2017,2246
Selangor,Gombak,property,all,1/1/2018,1931
Selangor,Gombak,property,all,1/1/2019,1870
Selangor,Gombak,property,all,1/1/2020,1612
Selangor,Gombak,property,all,1/1/2021,1440
Selangor,Gombak,property,all,1/1/2022,1223
Selangor,Gombak,property,all,1/1/2023,1402
Selangor,Gombak,property,break_in,1/1/2016,734
Selangor,Gombak,property,break_in,1/1/2017,472
Selangor,Gombak,property,break_in,1/1/2018,390
Selangor,Gombak,property,break_in,1/1/2019,516
Selangor,Gombak,property,break_in,1/1/2020,367
Selangor,Gombak,property,break_in,1/1/2021,387
Selangor,Gombak,property,break_in,1/1/2022,336
Selangor,Gombak,property,break_in,1/1/2023,377
Selangor,Gombak,property,theft_other,1/1/2016,353
Selangor,Gombak,property,theft_other,1/1/2017,218
Selangor,Gombak,property,theft_other,1/1/2018,250
Selangor,Gombak,property,theft_other,1/1/2019,327
Selangor,Gombak,property,theft_other,1/1/2020,358
Selangor,Gombak,property,theft_other,1/1/2021,524
Selangor,Gombak,property,theft_other,1/1/2022,403
Selangor,Gombak,property,theft_other,1/1/2023,540
Selangor,Gombak,property,theft_vehicle_lorry,1/1/2016,105
Selangor,Gombak,property,theft_vehicle_lorry,1/1/2017,101
Selangor,Gombak,property,theft_vehicle_lorry,1/1/2018,84
Selangor,Gombak,property,theft_vehicle_lorry,1/1/2019,102
Selangor,Gombak,property,theft_vehicle_lorry,1/1/2020,46
Selangor,Gombak,property,theft_vehicle_lorry,1/1/2021,35
Selangor,Gombak,property,theft_vehicle_lorry,1/1/2022,32
Selangor,Gombak,property,theft_vehicle_lorry,1/1/2023,49
Selangor,Gombak,property,theft_vehicle_motorcar,1/1/2016,478
Selangor,Gombak,property,theft_vehicle_motorcar,1/1/2017,388
Selangor,Gombak,property,theft_vehicle_motorcar,1/1/2018,321
Selangor,Gombak,property,theft_vehicle_motorcar,1/1/2019,243
Selangor,Gombak,property,theft_vehicle_motorcar,1/1/2020,238
Selangor,Gombak,property,theft_vehicle_motorcar,1/1/2021,140
Selangor,Gombak,property,theft_vehicle_motorcar,1/1/2022,138
Selangor,Gombak,property,theft_vehicle_motorcar,1/1/2023,130
Selangor,Gombak,property,theft_vehicle_motorcycle,1/1/2016,1192
Selangor,Gombak,property,theft_vehicle_motorcycle,1/1/2017,1067
Selangor,Gombak,property,theft_vehicle_motorcycle,1/1/2018,886
Selangor,Gombak,property,theft_vehicle_motorcycle,1/1/2019,682
Selangor,Gombak,property,theft_vehicle_motorcycle,1/1/2020,603
Selangor,Gombak,property,theft_vehicle_motorcycle,1/1/2021,354
Selangor,Gombak,property,theft_vehicle_motorcycle,1/1/2022,314
Selangor,Gombak,property,theft_vehicle_motorcycle,1/1/2023,306
Selangor,Hulu Selangor,assault,all,1/1/2016,88
Selangor,Hulu Selangor,assault,all,1/1/2017,110
Selangor,Hulu Selangor,assault,all,1/1/2018,98
Selangor,Hulu Selangor,assault,all,1/1/2019,123
Selangor,Hulu Selangor,assault,all,1/1/2020,104
Selangor,Hulu Selangor,assault,all,1/1/2021,149
Selangor,Hulu Selangor,assault,all,1/1/2022,94
Selangor,Hulu Selangor,assault,all,1/1/2023,82
Selangor,Hulu Selangor,assault,causing_injury,1/1/2016,18
Selangor,Hulu Selangor,assault,causing_injury,1/1/2017,25
Selangor,Hulu Selangor,assault,causing_injury,1/1/2018,28
Selangor,Hulu Selangor,assault,causing_injury,1/1/2019,20
Selangor,Hulu Selangor,assault,causing_injury,1/1/2020,33
Selangor,Hulu Selangor,assault,causing_injury,1/1/2021,35
Selangor,Hulu Selangor,assault,causing_injury,1/1/2022,17
Selangor,Hulu Selangor,assault,causing_injury,1/1/2023,19
Selangor,Hulu Selangor,assault,murder,1/1/2016,5
Selangor,Hulu Selangor,assault,murder,1/1/2017,3
Selangor,Hulu Selangor,assault,murder,1/1/2018,2
Selangor,Hulu Selangor,assault,murder,1/1/2019,1
Selangor,Hulu Selangor,assault,murder,1/1/2020,4
Selangor,Hulu Selangor,assault,murder,1/1/2021,2
Selangor,Hulu Selangor,assault,murder,1/1/2022,3
Selangor,Hulu Selangor,assault,murder,1/1/2023,1
Selangor,Hulu Selangor,assault,rape,1/1/2016,18
Selangor,Hulu Selangor,assault,rape,1/1/2017,30
Selangor,Hulu Selangor,assault,rape,1/1/2018,31
Selangor,Hulu Selangor,assault,rape,1/1/2019,32
Selangor,Hulu Selangor,assault,rape,1/1/2020,22
Selangor,Hulu Selangor,assault,rape,1/1/2021,31
Selangor,Hulu Selangor,assault,rape,1/1/2022,36
Selangor,Hulu Selangor,assault,rape,1/1/2023,27
Selangor,Hulu Selangor,assault,robbery_gang_armed,1/1/2016,0
Selangor,Hulu Selangor,assault,robbery_gang_armed,1/1/2017,0
Selangor,Hulu Selangor,assault,robbery_gang_armed,1/1/2018,0
Selangor,Hulu Selangor,assault,robbery_gang_armed,1/1/2019,0
Selangor,Hulu Selangor,assault,robbery_gang_armed,1/1/2020,0
Selangor,Hulu Selangor,assault,robbery_gang_armed,1/1/2021,0
Selangor,Hulu Selangor,assault,robbery_gang_armed,1/1/2022,0
Selangor,Hulu Selangor,assault,robbery_gang_armed,1/1/2023,0
Selangor,Hulu Selangor,assault,robbery_gang_unarmed,1/1/2016,34
Selangor,Hulu Selangor,assault,robbery_gang_unarmed,1/1/2017,45
Selangor,Hulu Selangor,assault,robbery_gang_unarmed,1/1/2018,32
Selangor,Hulu Selangor,assault,robbery_gang_unarmed,1/1/2019,55
Selangor,Hulu Selangor,assault,robbery_gang_unarmed,1/1/2020,11
Selangor,Hulu Selangor,assault,robbery_gang_unarmed,1/1/2021,47
Selangor,Hulu Selangor,assault,robbery_gang_unarmed,1/1/2022,23
Selangor,Hulu Selangor,assault,robbery_gang_unarmed,1/1/2023,25
Selangor,Hulu Selangor,assault,robbery_solo_armed,1/1/2016,0
Selangor,Hulu Selangor,assault,robbery_solo_armed,1/1/2017,0
Selangor,Hulu Selangor,assault,robbery_solo_armed,1/1/2018,0
Selangor,Hulu Selangor,assault,robbery_solo_armed,1/1/2019,0
Selangor,Hulu Selangor,assault,robbery_solo_armed,1/1/2020,0
Selangor,Hulu Selangor,assault,robbery_solo_armed,1/1/2021,0
Selangor,Hulu Selangor,assault,robbery_solo_armed,1/1/2022,0
Selangor,Hulu Selangor,assault,robbery_solo_armed,1/1/2023,0
Selangor,Hulu Selangor,assault,robbery_solo_unarmed,1/1/2016,13
Selangor,Hulu Selangor,assault,robbery_solo_unarmed,1/1/2017,7
Selangor,Hulu Selangor,assault,robbery_solo_unarmed,1/1/2018,5
Selangor,Hulu Selangor,assault,robbery_solo_unarmed,1/1/2019,15
Selangor,Hulu Selangor,assault,robbery_solo_unarmed,1/1/2020,34
Selangor,Hulu Selangor,assault,robbery_solo_unarmed,1/1/2021,34
Selangor,Hulu Selangor,assault,robbery_solo_unarmed,1/1/2022,15
Selangor,Hulu Selangor,assault,robbery_solo_unarmed,1/1/2023,10
Selangor,Hulu Selangor,property,all,1/1/2016,405
Selangor,Hulu Selangor,property,all,1/1/2017,372
Selangor,Hulu Selangor,property,all,1/1/2018,357
Selangor,Hulu Selangor,property,all,1/1/2019,373
Selangor,Hulu Selangor,property,all,1/1/2020,486
Selangor,Hulu Selangor,property,all,1/1/2021,357
Selangor,Hulu Selangor,property,all,1/1/2022,235
Selangor,Hulu Selangor,property,all,1/1/2023,302
Selangor,Hulu Selangor,property,break_in,1/1/2016,70
Selangor,Hulu Selangor,property,break_in,1/1/2017,86
Selangor,Hulu Selangor,property,break_in,1/1/2018,65
Selangor,Hulu Selangor,property,break_in,1/1/2019,75
Selangor,Hulu Selangor,property,break_in,1/1/2020,147
Selangor,Hulu Selangor,property,break_in,1/1/2021,113
Selangor,Hulu Selangor,property,break_in,1/1/2022,56
Selangor,Hulu Selangor,property,break_in,1/1/2023,61
Selangor,Hulu Selangor,property,theft_other,1/1/2016,91
Selangor,Hulu Selangor,property,theft_other,1/1/2017,91
Selangor,Hulu Selangor,property,theft_other,1/1/2018,102
Selangor,Hulu Selangor,property,theft_other,1/1/2019,125
Selangor,Hulu Selangor,property,theft_other,1/1/2020,195
Selangor,Hulu Selangor,property,theft_other,1/1/2021,159
Selangor,Hulu Selangor,property,theft_other,1/1/2022,83
Selangor,Hulu Selangor,property,theft_other,1/1/2023,99
Selangor,Hulu Selangor,property,theft_vehicle_lorry,1/1/2016,24
Selangor,Hulu Selangor,property,theft_vehicle_lorry,1/1/2017,14
Selangor,Hulu Selangor,property,theft_vehicle_lorry,1/1/2018,8
Selangor,Hulu Selangor,property,theft_vehicle_lorry,1/1/2019,7
Selangor,Hulu Selangor,property,theft_vehicle_lorry,1/1/2020,10
Selangor,Hulu Selangor,property,theft_vehicle_lorry,1/1/2021,2
Selangor,Hulu Selangor,property,theft_vehicle_lorry,1/1/2022,8
Selangor,Hulu Selangor,property,theft_vehicle_lorry,1/1/2023,8
Selangor,Hulu Selangor,property,theft_vehicle_motorcar,1/1/2016,30
Selangor,Hulu Selangor,property,theft_vehicle_motorcar,1/1/2017,29
Selangor,Hulu Selangor,property,theft_vehicle_motorcar,1/1/2018,32
Selangor,Hulu Selangor,property,theft_vehicle_motorcar,1/1/2019,30
Selangor,Hulu Selangor,property,theft_vehicle_motorcar,1/1/2020,21
Selangor,Hulu Selangor,property,theft_vehicle_motorcar,1/1/2021,14
Selangor,Hulu Selangor,property,theft_vehicle_motorcar,1/1/2022,19
Selangor,Hulu Selangor,property,theft_vehicle_motorcar,1/1/2023,29
Selangor,Hulu Selangor,property,theft_vehicle_motorcycle,1/1/2016,190
Selangor,Hulu Selangor,property,theft_vehicle_motorcycle,1/1/2017,152
Selangor,Hulu Selangor,property,theft_vehicle_motorcycle,1/1/2018,150
Selangor,Hulu Selangor,property,theft_vehicle_motorcycle,1/1/2019,136
Selangor,Hulu Selangor,property,theft_vehicle_motorcycle,1/1/2020,113
Selangor,Hulu Selangor,property,theft_vehicle_motorcycle,1/1/2021,69
Selangor,Hulu Selangor,property,theft_vehicle_motorcycle,1/1/2022,69
Selangor,Hulu Selangor,property,theft_vehicle_motorcycle,1/1/2023,105
Selangor,Kajang,assault,all,1/1/2016,701
Selangor,Kajang,assault,all,1/1/2017,971
Selangor,Kajang,assault,all,1/1/2018,497
Selangor,Kajang,assault,all,1/1/2019,439
Selangor,Kajang,assault,all,1/1/2020,501
Selangor,Kajang,assault,all,1/1/2021,553
Selangor,Kajang,assault,all,1/1/2022,395
Selangor,Kajang,assault,all,1/1/2023,342
Selangor,Kajang,assault,causing_injury,1/1/2016,137
Selangor,Kajang,assault,causing_injury,1/1/2017,133
Selangor,Kajang,assault,causing_injury,1/1/2018,110
Selangor,Kajang,assault,causing_injury,1/1/2019,121
Selangor,Kajang,assault,causing_injury,1/1/2020,137
Selangor,Kajang,assault,causing_injury,1/1/2021,126
Selangor,Kajang,assault,causing_injury,1/1/2022,117
Selangor,Kajang,assault,causing_injury,1/1/2023,104
Selangor,Kajang,assault,murder,1/1/2016,11
Selangor,Kajang,assault,murder,1/1/2017,11
Selangor,Kajang,assault,murder,1/1/2018,19
Selangor,Kajang,assault,murder,1/1/2019,14
Selangor,Kajang,assault,murder,1/1/2020,14
Selangor,Kajang,assault,murder,1/1/2021,13
Selangor,Kajang,assault,murder,1/1/2022,7
Selangor,Kajang,assault,murder,1/1/2023,9
Selangor,Kajang,assault,rape,1/1/2016,24
Selangor,Kajang,assault,rape,1/1/2017,23
Selangor,Kajang,assault,rape,1/1/2018,29
Selangor,Kajang,assault,rape,1/1/2019,44
Selangor,Kajang,assault,rape,1/1/2020,40
Selangor,Kajang,assault,rape,1/1/2021,46
Selangor,Kajang,assault,rape,1/1/2022,36
Selangor,Kajang,assault,rape,1/1/2023,42
Selangor,Kajang,assault,robbery_gang_armed,1/1/2016,0
Selangor,Kajang,assault,robbery_gang_armed,1/1/2017,0
Selangor,Kajang,assault,robbery_gang_armed,1/1/2018,0
Selangor,Kajang,assault,robbery_gang_armed,1/1/2019,0
Selangor,Kajang,assault,robbery_gang_armed,1/1/2020,0
Selangor,Kajang,assault,robbery_gang_armed,1/1/2021,0
Selangor,Kajang,assault,robbery_gang_armed,1/1/2022,0
Selangor,Kajang,assault,robbery_gang_armed,1/1/2023,0
Selangor,Kajang,assault,robbery_gang_unarmed,1/1/2016,447
Selangor,Kajang,assault,robbery_gang_unarmed,1/1/2017,572
Selangor,Kajang,assault,robbery_gang_unarmed,1/1/2018,249
Selangor,Kajang,assault,robbery_gang_unarmed,1/1/2019,183
Selangor,Kajang,assault,robbery_gang_unarmed,1/1/2020,121
Selangor,Kajang,assault,robbery_gang_unarmed,1/1/2021,150
Selangor,Kajang,assault,robbery_gang_unarmed,1/1/2022,106
Selangor,Kajang,assault,robbery_gang_unarmed,1/1/2023,92
Selangor,Kajang,assault,robbery_solo_armed,1/1/2016,0
Selangor,Kajang,assault,robbery_solo_armed,1/1/2017,0
Selangor,Kajang,assault,robbery_solo_armed,1/1/2018,0
Selangor,Kajang,assault,robbery_solo_armed,1/1/2019,0
Selangor,Kajang,assault,robbery_solo_armed,1/1/2020,0
Selangor,Kajang,assault,robbery_solo_armed,1/1/2021,0
Selangor,Kajang,assault,robbery_solo_armed,1/1/2022,0
Selangor,Kajang,assault,robbery_solo_armed,1/1/2023,0
Selangor,Kajang,assault,robbery_solo_unarmed,1/1/2016,82
Selangor,Kajang,assault,robbery_solo_unarmed,1/1/2017,232
Selangor,Kajang,assault,robbery_solo_unarmed,1/1/2018,90
Selangor,Kajang,assault,robbery_solo_unarmed,1/1/2019,77
Selangor,Kajang,assault,robbery_solo_unarmed,1/1/2020,189
Selangor,Kajang,assault,robbery_solo_unarmed,1/1/2021,218
Selangor,Kajang,assault,robbery_solo_unarmed,1/1/2022,129
Selangor,Kajang,assault,robbery_solo_unarmed,1/1/2023,95
Selangor,Kajang,property,all,1/1/2016,3235
Selangor,Kajang,property,all,1/1/2017,2641
Selangor,Kajang,property,all,1/1/2018,1906
Selangor,Kajang,property,all,1/1/2019,1812
Selangor,Kajang,property,all,1/1/2020,1556
Selangor,Kajang,property,all,1/1/2021,1264
Selangor,Kajang,property,all,1/1/2022,1190
Selangor,Kajang,property,all,1/1/2023,1247
Selangor,Kajang,property,break_in,1/1/2016,824
Selangor,Kajang,property,break_in,1/1/2017,698
Selangor,Kajang,property,break_in,1/1/2018,415
Selangor,Kajang,property,break_in,1/1/2019,403
Selangor,Kajang,property,break_in,1/1/2020,359
Selangor,Kajang,property,break_in,1/1/2021,357
Selangor,Kajang,property,break_in,1/1/2022,244
Selangor,Kajang,property,break_in,1/1/2023,286
Selangor,Kajang,property,theft_other,1/1/2016,628
Selangor,Kajang,property,theft_other,1/1/2017,671
Selangor,Kajang,property,theft_other,1/1/2018,338
Selangor,Kajang,property,theft_other,1/1/2019,254
