series,date,state,sector,value
growth_yoy,1/1/2018,Terengganu,Mining and quarrying,5.4
growth_yoy,1/1/2018,Terengganu,Manufacturing,3.7
growth_yoy,1/1/2018,Terengganu,Construction,-9
growth_yoy,1/1/2018,Terengganu,Services,3.6
growth_yoy,1/1/2018,Terengganu,(plus) Import dutie,-38.9
growth_yoy,1/1/2019,Johor,GDP at purchasers' prices,2.8
growth_yoy,1/1/2019,Johor,Agriculture,1
growth_yoy,1/1/2019,Johor,Mining and quarrying,14.3
growth_yoy,1/1/2019,Johor,Manufacturing,4.7
growth_yoy,1/1/2019,Johor,Construction,-27.3
growth_yoy,1/1/2019,Johor,Services,6.5
growth_yoy,1/1/2019,Johor,(plus) Import dutie,-3.8
growth_yoy,1/1/2019,Kedah,GDP at purchasers' prices,4.5
growth_yoy,1/1/2019,Kedah,Agriculture,3.3
growth_yoy,1/1/2019,Kedah,Mining and quarrying,9.1
growth_yoy,1/1/2019,Kedah,Manufacturing,4.7
growth_yoy,1/1/2019,Kedah,Construction,8.1
growth_yoy,1/1/2019,Kedah,Services,4.9
growth_yoy,1/1/2019,Kedah,(plus) Import dutie,-20.3
growth_yoy,1/1/2019,Kelantan,GDP at purchasers' prices,5.5
growth_yoy,1/1/2019,Kelantan,Agriculture,7.1
growth_yoy,1/1/2019,Kelantan,Mining and quarrying,15.9
growth_yoy,1/1/2019,Kelantan,Manufacturing,1.5
growth_yoy,1/1/2019,Kelantan,Construction,18.1
growth_yoy,1/1/2019,Kelantan,Services,4.9
growth_yoy,1/1/2019,Kelantan,(plus) Import dutie,15
growth_yoy,1/1/2019,Melaka,GDP at purchasers' prices,2.9
growth_yoy,1/1/2019,Melaka,Agriculture,-2.9
growth_yoy,1/1/2019,Melaka,Mining and quarrying,9.6
growth_yoy,1/1/2019,Melaka,Manufacturing,2.5
growth_yoy,1/1/2019,Melaka,Construction,-9.2
growth_yoy,1/1/2019,Melaka,Services,6
growth_yoy,1/1/2019,Melaka,(plus) Import dutie,-66.5
growth_yoy,1/1/2019,Negeri Sembilan,GDP at purchasers' prices,5.1
growth_yoy,1/1/2019,Negeri Sembilan,Agriculture,7
growth_yoy,1/1/2019,Negeri Sembilan,Mining and quarrying,5.4
growth_yoy,1/1/2019,Negeri Sembilan,Manufacturing,2.5
growth_yoy,1/1/2019,Negeri Sembilan,Construction,-3.8
growth_yoy,1/1/2019,Negeri Sembilan,Services,8.6
growth_yoy,1/1/2019,Negeri Sembilan,(plus) Import dutie,-18.6
growth_yoy,1/1/2019,Pahang,GDP at purchasers' prices,3.8
growth_yoy,1/1/2019,Pahang,Agriculture,3.5
growth_yoy,1/1/2019,Pahang,Mining and quarrying,16.2
growth_yoy,1/1/2019,Pahang,Manufacturing,4.7
growth_yoy,1/1/2019,Pahang,Construction,-28
growth_yoy,1/1/2019,Pahang,Services,6.2
growth_yoy,1/1/2019,Pahang,(plus) Import dutie,-53.7
growth_yoy,1/1/2019,Perak,GDP at purchasers' prices,4.1
growth_yoy,1/1/2019,Perak,Agriculture,2.9
growth_yoy,1/1/2019,Perak,Mining and quarrying,9.5
growth_yoy,1/1/2019,Perak,Manufacturing,3.5
growth_yoy,1/1/2019,Perak,Construction,6.6
growth_yoy,1/1/2019,Perak,Services,4.5
growth_yoy,1/1/2019,Perak,(plus) Import dutie,-70.4
growth_yoy,1/1/2019,Perlis,GDP at purchasers' prices,4.5
growth_yoy,1/1/2019,Perlis,Agriculture,5.8
growth_yoy,1/1/2019,Perlis,Mining and quarrying,2.3
growth_yoy,1/1/2019,Perlis,Manufacturing,1
growth_yoy,1/1/2019,Perlis,Construction,13.2
growth_yoy,1/1/2019,Perlis,Services,5
growth_yoy,1/1/2019,Perlis,(plus) Import dutie,-26.7
growth_yoy,1/1/2019,Pulau Pinang,GDP at purchasers' prices,3.7
growth_yoy,1/1/2019,Pulau Pinang,Agriculture,5
growth_yoy,1/1/2019,Pulau Pinang,Mining and quarrying,9.6
growth_yoy,1/1/2019,Pulau Pinang,Manufacturing,2.7
growth_yoy,1/1/2019,Pulau Pinang,Construction,0.9
growth_yoy,1/1/2019,Pulau Pinang,Services,5.5
growth_yoy,1/1/2019,Pulau Pinang,(plus) Import dutie,-33.4
growth_yoy,1/1/2019,Sabah,GDP at purchasers' prices,0.7
growth_yoy,1/1/2019,Sabah,Agriculture,-0.8
growth_yoy,1/1/2019,Sabah,Mining and quarrying,-5.2
growth_yoy,1/1/2019,Sabah,Manufacturing,-0.6
growth_yoy,1/1/2019,Sabah,Construction,6.2
growth_yoy,1/1/2019,Sabah,Services,5.4
growth_yoy,1/1/2019,Sabah,(plus) Import dutie,-42.7
growth_yoy,1/1/2019,Sarawak,GDP at purchasers' prices,2.8
growth_yoy,1/1/2019,Sarawak,Agriculture,-0.2
growth_yoy,1/1/2019,Sarawak,Mining and quarrying,1.3
growth_yoy,1/1/2019,Sarawak,Manufacturing,2.9
growth_yoy,1/1/2019,Sarawak,Construction,1.7
growth_yoy,1/1/2019,Sarawak,Services,5.3
growth_yoy,1/1/2019,Sarawak,(plus) Import dutie,-33
growth_yoy,1/1/2019,Selangor,GDP at purchasers' prices,6.7
growth_yoy,1/1/2019,Selangor,Agriculture,3.8
growth_yoy,1/1/2019,Selangor,Mining and quarrying,16.5
growth_yoy,1/1/2019,Selangor,Manufacturing,5.3
growth_yoy,1/1/2019,Selangor,Construction,10.8
growth_yoy,1/1/2019,Selangor,Services,7
growth_yoy,1/1/2019,Selangor,(plus) Import dutie,8.2
growth_yoy,1/1/2019,Terengganu,GDP at purchasers' prices,3.3
growth_yoy,1/1/2019,Terengganu,Agriculture,5.9
growth_yoy,1/1/2019,Terengganu,Mining and quarrying,9.7
growth_yoy,1/1/2019,Terengganu,Manufacturing,0.3
growth_yoy,1/1/2019,Terengganu,Construction,0.4
growth_yoy,1/1/2019,Terengganu,Services,5.6
growth_yoy,1/1/2019,Terengganu,(plus) Import dutie,-75.1
growth_yoy,1/1/2020,Johor,GDP at purchasers' prices,-4.6
growth_yoy,1/1/2020,Johor,Agriculture,2.8
growth_yoy,1/1/2020,Johor,Mining and quarrying,-19.1
growth_yoy,1/1/2020,Johor,Manufacturing,-3.7
growth_yoy,1/1/2020,Johor,Construction,-37.7
growth_yoy,1/1/2020,Johor,Services,-3.2
growth_yoy,1/1/2020,Johor,(plus) Import dutie,-17.5
growth_yoy,1/1/2020,Kedah,GDP at purchasers' prices,-1.7
growth_yoy,1/1/2020,Kedah,Agriculture,-2.3
growth_yoy,1/1/2020,Kedah,Mining and quarrying,-10.7
growth_yoy,1/1/2020,Kedah,Manufacturing,1.4
growth_yoy,1/1/2020,Kedah,Construction,2
growth_yoy,1/1/2020,Kedah,Services,-3.4
growth_yoy,1/1/2020,Kedah,(plus) Import dutie,10.7
growth_yoy,1/1/2020,Kelantan,GDP at purchasers' prices,-1.1
growth_yoy,1/1/2020,Kelantan,Agriculture,0.1
growth_yoy,1/1/2020,Kelantan,Mining and quarrying,-18
growth_yoy,1/1/2020,Kelantan,Manufacturing,-5.1
growth_yoy,1/1/2020,Kelantan,Construction,3.5
growth_yoy,1/1/2020,Kelantan,Services,-0.9
growth_yoy,1/1/2020,Kelantan,(plus) Import dutie,-20.4
growth_yoy,1/1/2020,Melaka,GDP at purchasers' prices,-5.9
growth_yoy,1/1/2020,Melaka,Agriculture,3.4
growth_yoy,1/1/2020,Melaka,Mining and quarrying,-12.7
growth_yoy,1/1/2020,Melaka,Manufacturing,-8.5
growth_yoy,1/1/2020,Melaka,Construction,-26.9
growth_yoy,1/1/2020,Melaka,Services,-4.5
growth_yoy,1/1/2020,Melaka,(plus) Import dutie,67.1
growth_yoy,1/1/2020,Negeri Sembilan,GDP at purchasers' prices,-3.5
growth_yoy,1/1/2020,Negeri Sembilan,Agriculture,-6.7
growth_yoy,1/1/2020,Negeri Sembilan,Mining and quarrying,-15.3
growth_yoy,1/1/2020,Negeri Sembilan,Manufacturing,-4.9
growth_yoy,1/1/2020,Negeri Sembilan,Construction,-25.6
growth_yoy,1/1/2020,Negeri Sembilan,Services,-0.9
growth_yoy,1/1/2020,Negeri Sembilan,(plus) Import dutie,18.3
growth_yoy,1/1/2020,Pahang,GDP at purchasers' prices,-6.1
growth_yoy,1/1/2020,Pahang,Agriculture,1.2
growth_yoy,1/1/2020,Pahang,Mining and quarrying,-25.1
growth_yoy,1/1/2020,Pahang,Manufacturing,-4.1
growth_yoy,1/1/2020,Pahang,Construction,-21.7
growth_yoy,1/1/2020,Pahang,Services,-8.7
growth_yoy,1/1/2020,Pahang,(plus) Import dutie,36.9
growth_yoy,1/1/2020,Perak,GDP at purchasers' prices,-2.3
growth_yoy,1/1/2020,Perak,Agriculture,1
growth_yoy,1/1/2020,Perak,Mining and quarrying,-14.4
growth_yoy,1/1/2020,Perak,Manufacturing,3.5
growth_yoy,1/1/2020,Perak,Construction,-17.4
growth_yoy,1/1/2020,Perak,Services,-3.8
growth_yoy,1/1/2020,Perak,(plus) Import dutie,62.1
growth_yoy,1/1/2020,Perlis,GDP at purchasers' prices,-6
growth_yoy,1/1/2020,Perlis,Agriculture,-18.5
growth_yoy,1/1/2020,Perlis,Mining and quarrying,-9.8
growth_yoy,1/1/2020,Perlis,Manufacturing,-5.6
growth_yoy,1/1/2020,Perlis,Construction,-9.6
growth_yoy,1/1/2020,Perlis,Services,-1
growth_yoy,1/1/2020,Perlis,(plus) Import dutie,-44
growth_yoy,1/1/2020,Pulau Pinang,GDP at purchasers' prices,-2.1
growth_yoy,1/1/2020,Pulau Pinang,Agriculture,-0.9
growth_yoy,1/1/2020,Pulau Pinang,Mining and quarrying,-18.8
growth_yoy,1/1/2020,Pulau Pinang,Manufacturing,2.8
growth_yoy,1/1/2020,Pulau Pinang,Construction,-15.5
growth_yoy,1/1/2020,Pulau Pinang,Services,-5.5
growth_yoy,1/1/2020,Pulau Pinang,(plus) Import dutie,9.4
growth_yoy,1/1/2020,Sabah,GDP at purchasers' prices,-9.1
growth_yoy,1/1/2020,Sabah,Agriculture,-6.7
growth_yoy,1/1/2020,Sabah,Mining and quarrying,-12.3
growth_yoy,1/1/2020,Sabah,Manufacturing,-6.6
growth_yoy,1/1/2020,Sabah,Construction,-29.1
growth_yoy,1/1/2020,Sabah,Services,-7.2
growth_yoy,1/1/2020,Sabah,(plus) Import dutie,43.9
growth_yoy,1/1/2020,Sarawak,GDP at purchasers' prices,-6.7
growth_yoy,1/1/2020,Sarawak,Agriculture,-10.1
growth_yoy,1/1/2020,Sarawak,Mining and quarrying,-4.7
growth_yoy,1/1/2020,Sarawak,Manufacturing,-8.7
growth_yoy,1/1/2020,Sarawak,Construction,-8.8
growth_yoy,1/1/2020,Sarawak,Services,-5.3
growth_yoy,1/1/2020,Sarawak,(plus) Import dutie,21.8
growth_yoy,1/1/2020,Selangor,GDP at purchasers' prices,-5.3
growth_yoy,1/1/2020,Selangor,Agriculture,0.3
growth_yoy,1/1/2020,Selangor,Mining and quarrying,-12.1
growth_yoy,1/1/2020,Selangor,Manufacturing,-0.9
growth_yoy,1/1/2020,Selangor,Construction,-9.7
growth_yoy,1/1/2020,Selangor,Services,-6.6
growth_yoy,1/1/2020,Selangor,(plus) Import dutie,-12.5
growth_yoy,1/1/2020,Terengganu,GDP at purchasers' prices,-5.6
growth_yoy,1/1/2020,Terengganu,Agriculture,-3.8
growth_yoy,1/1/2020,Terengganu,Mining and quarrying,-12.5
growth_yoy,1/1/2020,Terengganu,Manufacturing,-9.4
growth_yoy,1/1/2020,Terengganu,Construction,-7.3
growth_yoy,1/1/2020,Terengganu,Services,-3.1
growth_yoy,1/1/2020,Terengganu,(plus) Import dutie,92.5
growth_yoy,1/1/2021,Johor,GDP at purchasers' prices,2.5
growth_yoy,1/1/2021,Johor,Agriculture,0.2
growth_yoy,1/1/2021,Johor,Mining and quarrying,-10.7
growth_yoy,1/1/2021,Johor,Manufacturing,5.4
growth_yoy,1/1/2021,Johor,Construction,-18.1
growth_yoy,1/1/2021,Johor,Services,2.9
growth_yoy,1/1/2021,Johor,(plus) Import dutie,-4.4
growth_yoy,1/1/2021,Kedah,GDP at purchasers' prices,3.2
growth_yoy,1/1/2021,Kedah,Agriculture,2.7
growth_yoy,1/1/2021,Kedah,Mining and quarrying,-7.8
growth_yoy,1/1/2021,Kedah,Manufacturing,6.2
growth_yoy,1/1/2021,Kedah,Construction,-8.4
growth_yoy,1/1/2021,Kedah,Services,1.9
growth_yoy,1/1/2021,Kedah,(plus) Import dutie,30.8
growth_yoy,1/1/2021,Kelantan,GDP at purchasers' prices,2.4
growth_yoy,1/1/2021,Kelantan,Agriculture,0.9
growth_yoy,1/1/2021,Kelantan,Mining and quarrying,3.1
growth_yoy,1/1/2021,Kelantan,Manufacturing,2.1
growth_yoy,1/1/2021,Kelantan,Construction,1.1
growth_yoy,1/1/2021,Kelantan,Services,2.8
growth_yoy,1/1/2021,Kelantan,(plus) Import dutie,39.8
growth_yoy,1/1/2021,Melaka,GDP at purchasers' prices,2.1
growth_yoy,1/1/2021,Melaka,Agriculture,-1.4
growth_yoy,1/1/2021,Melaka,Mining and quarrying,-6.6
growth_yoy,1/1/2021,Melaka,Manufacturing,3.3
growth_yoy,1/1/2021,Melaka,Construction,-9.6
growth_yoy,1/1/2021,Melaka,Services,2.7
growth_yoy,1/1/2021,Melaka,(plus) Import dutie,-43.1
growth_yoy,1/1/2021,Negeri Sembilan,GDP at purchasers' prices,3.1
growth_yoy,1/1/2021,Negeri Sembilan,Agriculture,-0.5
growth_yoy,1/1/2021,Negeri Sembilan,Mining and quarrying,-6.7
growth_yoy,1/1/2021,Negeri Sembilan,Manufacturing,7.2
growth_yoy,1/1/2021,Negeri Sembilan,Construction,-0.4
growth_yoy,1/1/2021,Negeri Sembilan,Services,2.3
growth_yoy,1/1/2021,Negeri Sembilan,(plus) Import dutie,-29.5
growth_yoy,1/1/2021,Pahang,GDP at purchasers' prices,1
growth_yoy,1/1/2021,Pahang,Agriculture,0
growth_yoy,1/1/2021,Pahang,Mining and quarrying,-17.3
growth_yoy,1/1/2021,Pahang,Manufacturing,6.1
growth_yoy,1/1/2021,Pahang,Construction,18.4
growth_yoy,1/1/2021,Pahang,Services,-1.1
growth_yoy,1/1/2021,Pahang,(plus) Import dutie,-32.5
growth_yoy,1/1/2021,Perak,GDP at purchasers' prices,3.6
growth_yoy,1/1/2021,Perak,Agriculture,3
growth_yoy,1/1/2021,Perak,Mining and quarrying,-7
growth_yoy,1/1/2021,Perak,Manufacturing,9.2
growth_yoy,1/1/2021,Perak,Construction,-6.7
growth_yoy,1/1/2021,Perak,Services,2.6
growth_yoy,1/1/2021,Perak,(plus) Import dutie,-32
growth_yoy,1/1/2021,Perlis,GDP at purchasers' prices,1.4
growth_yoy,1/1/2021,Perlis,Agriculture,-5.9
growth_yoy,1/1/2021,Perlis,Mining and quarrying,-5
growth_yoy,1/1/2021,Perlis,Manufacturing,5.4
growth_yoy,1/1/2021,Perlis,Construction,0.1
growth_yoy,1/1/2021,Perlis,Services,2.2
growth_yoy,1/1/2021,Perlis,(plus) Import dutie,89
growth_yoy,1/1/2021,Pulau Pinang,GDP at purchasers' prices,6.9
growth_yoy,1/1/2021,Pulau Pinang,Agriculture,-2.4
growth_yoy,1/1/2021,Pulau Pinang,Mining and quarrying,-6.6
growth_yoy,1/1/2021,Pulau Pinang,Manufacturing,12.4
growth_yoy,1/1/2021,Pulau Pinang,Construction,12.9
growth_yoy,1/1/2021,Pulau Pinang,Services,2.4
growth_yoy,1/1/2021,Pulau Pinang,(plus) Import dutie,-5.8
growth_yoy,1/1/2021,Sabah,GDP at purchasers' prices,1.5
growth_yoy,1/1/2021,Sabah,Agriculture,-2.2
growth_yoy,1/1/2021,Sabah,Mining and quarrying,3.2
growth_yoy,1/1/2021,Sabah,Manufacturing,-1.8
growth_yoy,1/1/2021,Sabah,Construction,7.8
growth_yoy,1/1/2021,Sabah,Services,2.1
growth_yoy,1/1/2021,Sabah,(plus) Import dutie,-11.1
growth_yoy,1/1/2021,Sarawak,GDP at purchasers' prices,3.2
growth_yoy,1/1/2021,Sarawak,Agriculture,-3
growth_yoy,1/1/2021,Sarawak,Mining and quarrying,-2.5
growth_yoy,1/1/2021,Sarawak,Manufacturing,11
growth_yoy,1/1/2021,Sarawak,Construction,10
growth_yoy,1/1/2021,Sarawak,Services,2.5
growth_yoy,1/1/2021,Sarawak,(plus) Import dutie,-8.4
growth_yoy,1/1/2021,Selangor,GDP at purchasers' prices,5.3
growth_yoy,1/1/2021,Selangor,Agriculture,4.9
growth_yoy,1/1/2021,Selangor,Mining and quarrying,-6.3
growth_yoy,1/1/2021,Selangor,Manufacturing,13
growth_yoy,1/1/2021,Selangor,Construction,-6.4
growth_yoy,1/1/2021,Selangor,Services,2.6
growth_yoy,1/1/2021,Selangor,(plus) Import dutie,8.9
growth_yoy,1/1/2021,Terengganu,GDP at purchasers' prices,3.7
growth_yoy,1/1/2021,Terengganu,Agriculture,-5.2
growth_yoy,1/1/2021,Terengganu,Mining and quarrying,1
growth_yoy,1/1/2021,Terengganu,Manufacturing,9.5
growth_yoy,1/1/2021,Terengganu,Construction,2.3
growth_yoy,1/1/2021,Terengganu,Services,1.4
growth_yoy,1/1/2021,Terengganu,(plus) Import dutie,-47.9
growth_yoy,1/1/2022,Johor,GDP at purchasers' prices,8.5
growth_yoy,1/1/2022,Johor,Agriculture,3.1
growth_yoy,1/1/2022,Johor,Mining and quarrying,10.5
growth_yoy,1/1/2022,Johor,Manufacturing,5.5
growth_yoy,1/1/2022,Johor,Construction,15.9
growth_yoy,1/1/2022,Johor,Services,11
growth_yoy,1/1/2022,Johor,(plus) Import dutie,20.8
growth_yoy,1/1/2022,Kedah,GDP at purchasers' prices,7.3
growth_yoy,1/1/2022,Kedah,Agriculture,0.3
growth_yoy,1/1/2022,Kedah,Mining and quarrying,10.8
growth_yoy,1/1/2022,Kedah,Manufacturing,8.1
growth_yoy,1/1/2022,Kedah,Construction,18.3
growth_yoy,1/1/2022,Kedah,Services,8
growth_yoy,1/1/2022,Kedah,(plus) Import dutie,7.7
growth_yoy,1/1/2022,Kelantan,GDP at purchasers' prices,4.5
growth_yoy,1/1/2022,Kelantan,Agriculture,-3.9
growth_yoy,1/1/2022,Kelantan,Mining and quarrying,11.4
growth_yoy,1/1/2022,Kelantan,Manufacturing,3.1
growth_yoy,1/1/2022,Kelantan,Construction,19.7
growth_yoy,1/1/2022,Kelantan,Services,6.8
growth_yoy,1/1/2022,Kelantan,(plus) Import dutie,36.7
growth_yoy,1/1/2022,Melaka,GDP at purchasers' prices,8.9
growth_yoy,1/1/2022,Melaka,Agriculture,0.6
growth_yoy,1/1/2022,Melaka,Mining and quarrying,10.5
growth_yoy,1/1/2022,Melaka,Manufacturing,6.8
growth_yoy,1/1/2022,Melaka,Construction,5.1
growth_yoy,1/1/2022,Melaka,Services,12.4
growth_yoy,1/1/2022,Melaka,(plus) Import dutie,13.2
growth_yoy,1/1/2022,Negeri Sembilan,GDP at purchasers' prices,6.6
growth_yoy,1/1/2022,Negeri Sembilan,Agriculture,0.5
growth_yoy,1/1/2022,Negeri Sembilan,Mining and quarrying,10.9
growth_yoy,1/1/2022,Negeri Sembilan,Manufacturing,8
growth_yoy,1/1/2022,Negeri Sembilan,Construction,5.8
growth_yoy,1/1/2022,Negeri Sembilan,Services,7.8
growth_yoy,1/1/2022,Negeri Sembilan,(plus) Import dutie,-47.8
growth_yoy,1/1/2022,Pahang,GDP at purchasers' prices,11.4
growth_yoy,1/1/2022,Pahang,Agriculture,6.8
growth_yoy,1/1/2022,Pahang,Mining and quarrying,12.8
growth_yoy,1/1/2022,Pahang,Manufacturing,5.8
growth_yoy,1/1/2022,Pahang,Construction,-1
growth_yoy,1/1/2022,Pahang,Services,16.9
growth_yoy,1/1/2022,Pahang,(plus) Import dutie,0.8
growth_yoy,1/1/2022,Perak,GDP at purchasers' prices,4.6
growth_yoy,1/1/2022,Perak,Agriculture,-2.6
growth_yoy,1/1/2022,Perak,Mining and quarrying,11.8
growth_yoy,1/1/2022,Perak,Manufacturing,1
growth_yoy,1/1/2022,Perak,Construction,6.1
growth_yoy,1/1/2022,Perak,Services,7.4
growth_yoy,1/1/2022,Perak,(plus) Import dutie,48
growth_yoy,1/1/2022,Perlis,GDP at purchasers' prices,5.9
growth_yoy,1/1/2022,Perlis,Agriculture,3.4
growth_yoy,1/1/2022,Perlis,Mining and quarrying,9.9
growth_yoy,1/1/2022,Perlis,Manufacturing,4.5
growth_yoy,1/1/2022,Perlis,Construction,1.1
growth_yoy,1/1/2022,Perlis,Services,5.6
growth_yoy,1/1/2022,Perlis,(plus) Import dutie,68.4
growth_yoy,1/1/2022,Pulau Pinang,GDP at purchasers' prices,13.3
growth_yoy,1/1/2022,Pulau Pinang,Agriculture,4.7
growth_yoy,1/1/2022,Pulau Pinang,Mining and quarrying,10.7
growth_yoy,1/1/2022,Pulau Pinang,Manufacturing,15.9
growth_yoy,1/1/2022,Pulau Pinang,Construction,7.9
growth_yoy,1/1/2022,Pulau Pinang,Services,11.5
growth_yoy,1/1/2022,Pulau Pinang,(plus) Import dutie,3
growth_yoy,1/1/2022,Sabah,GDP at purchasers' prices,3.9
growth_yoy,1/1/2022,Sabah,Agriculture,0.2
growth_yoy,1/1/2022,Sabah,Mining and quarrying,-0.6
growth_yoy,1/1/2022,Sabah,Manufacturing,-2.5
growth_yoy,1/1/2022,Sabah,Construction,6.2
growth_yoy,1/1/2022,Sabah,Services,8.5
growth_yoy,1/1/2022,Sabah,(plus) Import dutie,12.6
growth_yoy,1/1/2022,Sarawak,GDP at purchasers' prices,6.9
growth_yoy,1/1/2022,Sarawak,Agriculture,1.8
growth_yoy,1/1/2022,Sarawak,Mining and quarrying,7.3
growth_yoy,1/1/2022,Sarawak,Manufacturing,5.8
growth_yoy,1/1/2022,Sarawak,Construction,4
growth_yoy,1/1/2022,Sarawak,Services,9.3
growth_yoy,1/1/2022,Sarawak,(plus) Import dutie,20.4
growth_yoy,1/1/2022,Selangor,GDP at purchasers' prices,11.9
growth_yoy,1/1/2022,Selangor,Agriculture,-0.5
growth_yoy,1/1/2022,Selangor,Mining and quarrying,12.6
growth_yoy,1/1/2022,Selangor,Manufacturing,9
growth_yoy,1/1/2022,Selangor,Construction,4.2
growth_yoy,1/1/2022,Selangor,Services,13.6
growth_yoy,1/1/2022,Selangor,(plus) Import dutie,32.1
growth_yoy,1/1/2022,Terengganu,GDP at purchasers' prices,6
growth_yoy,1/1/2022,Terengganu,Agriculture,-3.3
growth_yoy,1/1/2022,Terengganu,Mining and quarrying,11
growth_yoy,1/1/2022,Terengganu,Manufacturing,8.3
growth_yoy,1/1/2022,Terengganu,Construction,3.4
growth_yoy,1/1/2022,Terengganu,Services,6
growth_yoy,1/1/2022,Terengganu,(plus) Import dutie,-48.1
growth_yoy,1/1/2023,Johor,GDP at purchasers' prices,4.5
growth_yoy,1/1/2023,Johor,Agriculture,-0.6
growth_yoy,1/1/2023,Johor,Mining and quarrying,6.7
growth_yoy,1/1/2023,Johor,Manufacturing,2.8
growth_yoy,1/1/2023,Johor,Construction,12.9
growth_yoy,1/1/2023,Johor,Services,5.9
growth_yoy,1/1/2023,Johor,(plus) Import dutie,10.8
growth_yoy,1/1/2023,Kedah,GDP at purchasers' prices,1.8
growth_yoy,1/1/2023,Kedah,Agriculture,-3.2
growth_yoy,1/1/2023,Kedah,Mining and quarrying,6.8
growth_yoy,1/1/2023,Kedah,Manufacturing,-3.2
growth_yoy,1/1/2023,Kedah,Construction,32.7
growth_yoy,1/1/2023,Kedah,Services,4.4
growth_yoy,1/1/2023,Kedah,(plus) Import dutie,-13.2
growth_yoy,1/1/2023,Kelantan,GDP at purchasers' prices,2.7
growth_yoy,1/1/2023,Kelantan,Agriculture,-0.5
growth_yoy,1/1/2023,Kelantan,Mining and quarrying,8.9
growth_yoy,1/1/2023,Kelantan,Manufacturing,-2.6
growth_yoy,1/1/2023,Kelantan,Construction,-3
growth_yoy,1/1/2023,Kelantan,Services,4.1
growth_yoy,1/1/2023,Kelantan,(plus) Import dutie,-18.3
growth_yoy,1/1/2023,Melaka,GDP at purchasers' prices,2.8
growth_yoy,1/1/2023,Melaka,Agriculture,3.6
growth_yoy,1/1/2023,Melaka,Mining and quarrying,6.8
growth_yoy,1/1/2023,Melaka,Manufacturing,0.3
growth_yoy,1/1/2023,Melaka,Construction,9.8
growth_yoy,1/1/2023,Melaka,Services,4.3
growth_yoy,1/1/2023,Melaka,(plus) Import dutie,-2.7
growth_yoy,1/1/2023,Negeri Sembilan,GDP at purchasers' prices,1.9
growth_yoy,1/1/2023,Negeri Sembilan,Agriculture,-5.7
growth_yoy,1/1/2023,Negeri Sembilan,Mining and quarrying,9.5
growth_yoy,1/1/2023,Negeri Sembilan,Manufacturing,1.2
growth_yoy,1/1/2023,Negeri Sembilan,Construction,-5.3
growth_yoy,1/1/2023,Negeri Sembilan,Services,4.7
growth_yoy,1/1/2023,Negeri Sembilan,(plus) Import dutie,-69.4
growth_yoy,1/1/2023,Pahang,GDP at purchasers' prices,5.3
growth_yoy,1/1/2023,Pahang,Agriculture,1.8
growth_yoy,1/1/2023,Pahang,Mining and quarrying,9.9
growth_yoy,1/1/2023,Pahang,Manufacturing,2.1
growth_yoy,1/1/2023,Pahang,Construction,43.4
growth_yoy,1/1/2023,Pahang,Services,6.2
growth_yoy,1/1/2023,Pahang,(plus) Import dutie,-26.3
growth_yoy,1/1/2023,Perak,GDP at purchasers' prices,2.8
growth_yoy,1/1/2023,Perak,Agriculture,2.1
growth_yoy,1/1/2023,Perak,Mining and quarrying,10
growth_yoy,1/1/2023,Perak,Manufacturing,2.2
growth_yoy,1/1/2023,Perak,Construction,-1
growth_yoy,1/1/2023,Perak,Services,3.2
growth_yoy,1/1/2023,Perak,(plus) Import dutie,15.6
growth_yoy,1/1/2023,Perlis,GDP at purchasers' prices,2.2
growth_yoy,1/1/2023,Perlis,Agriculture,3
growth_yoy,1/1/2023,Perlis,Mining and quarrying,5.6
growth_yoy,1/1/2023,Perlis,Manufacturing,-1
growth_yoy,1/1/2023,Perlis,Construction,1.4
growth_yoy,1/1/2023,Perlis,Services,2.7
growth_yoy,1/1/2023,Perlis,(plus) Import dutie,-11.1
growth_yoy,1/1/2023,Pulau Pinang,GDP at purchasers' prices,3.3
growth_yoy,1/1/2023,Pulau Pinang,Agriculture,5.6
growth_yoy,1/1/2023,Pulau Pinang,Mining and quarrying,6.9
growth_yoy,1/1/2023,Pulau Pinang,Manufacturing,-0.5
growth_yoy,1/1/2023,Pulau Pinang,Construction,24.1
growth_yoy,1/1/2023,Pulau Pinang,Services,6.1
growth_yoy,1/1/2023,Pulau Pinang,(plus) Import dutie,2.3
growth_yoy,1/1/2023,Sabah,GDP at purchasers' prices,1.7
growth_yoy,1/1/2023,Sabah,Agriculture,0.9
growth_yoy,1/1/2023,Sabah,Mining and quarrying,-4.5
growth_yoy,1/1/2023,Sabah,Manufacturing,4.8
growth_yoy,1/1/2023,Sabah,Construction,-0.8
growth_yoy,1/1/2023,Sabah,Services,4.7
growth_yoy,1/1/2023,Sabah,(plus) Import dutie,-2.6
growth_yoy,1/1/2023,Sarawak,GDP at purchasers' prices,1.5
growth_yoy,1/1/2023,Sarawak,Agriculture,1.7
growth_yoy,1/1/2023,Sarawak,Mining and quarrying,-0.1
growth_yoy,1/1/2023,Sarawak,Manufacturing,-3.9
growth_yoy,1/1/2023,Sarawak,Construction,9.6
growth_yoy,1/1/2023,Sarawak,Services,5.7
growth_yoy,1/1/2023,Sarawak,(plus) Import dutie,-1.9
growth_yoy,1/1/2023,Selangor,GDP at purchasers' prices,5.6
growth_yoy,1/1/2023,Selangor,Agriculture,-7
